id,link,title,availability,description,image link,price,sale price,brand,mpn,identifier exists,condition,item group id,product details,unit price measure,unit price base measure,shipping weight,additional image links
f828ff64-efc2-c649-b5a5-c5fde7b8e1ef,https://www.natole.store/product-page/%D0%B2%D1%83%D1%88%D0%BA%D0%B8-%D1%85%D1%80%D1%8E%D1%88%D0%BA%D0%B8-%D0%B7-%D0%B0%D0%B4%D0%B6%D0%B8%D0%BA%D0%BE%D1%8E?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Вушки-Хрюшки (з аджикою) 1.5кг,instock,"<p>Вуха свині мариновані </p><p></p><p>Той, хто жодного разу не пробував свинячі вушка, скептично ставиться до них. А дарма, адже вони невимовно багаті не тільки корисними мінералами, але й вітамінами.</p>",https://static.wixstatic.com/media/145cef_fc9e694d1e304c4497cc864bc76af114~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,364,364,Natole store,f828ff64-efc2-c649-b5a5-c5fde7b8e1ef,true,new,,,1.50 kg,1.00 kg,,
6cb4a92b-7ecb-32f2-2fe8-d83f393ab3b6,https://www.natole.store/product-page/%D0%B2%D1%83%D1%88%D0%BA%D0%B8-%D1%85%D1%80%D1%8E%D1%88%D0%BA%D0%B8-%D1%85%D0%BE%D0%BB%D0%BE%D0%B4%D0%B5%D1%86%D1%8C-%D0%B7-%D1%85%D1%80%D0%BE%D0%BD%D0%BE%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Вушки-Хрюшки (холодець з хроном) 1.5кг,instock,"<p>Вуха свині мариновані </p><p></p><p>Той, хто жодного разу не пробував свинячі вушка, скептично ставиться до них. А дарма, адже вони невимовно багаті не тільки корисними мінералами, але й вітамінами.</p>",https://static.wixstatic.com/media/145cef_e356708634d34a65a9320679649e487f~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,364,364,Natole store,6cb4a92b-7ecb-32f2-2fe8-d83f393ab3b6,true,new,,,1.50 kg,1.00 kg,,
7cdf9501-abc9-23fa-d6df-3b38bf5f3497,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81-one-bite-cheese-50%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабанос ONE BITE CHEESE 40г,instock,"<p>CHEESE</p><p></p><p>З ніжної курятини та твердого сиру</p><p></p><p>Готові до споживання, в їстівній оболонці. Упаковані в захисному середовищі.</p><p>Термін придатності в газовому середовищі – 90 діб при температурі від +2˚С до +25˚С і відносній вологості повітря від 75% до 78%. Після відкриття упаковки спожити протягом 2 діб.</p>",https://static.wixstatic.com/media/145cef_f4149cfbd839472b90b59729efcc64be~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,50,50,Natole store,7cdf9501-abc9-23fa-d6df-3b38bf5f3497,true,new,,,50.00 g,1.00 kg,,
99cc95a4-6bac-cae5-edda-bac009058beb,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81-one-bite-chili-50%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабанос ONE BITE CHILI 40г,instock,"<p>CHILI</p><p></p><p>З добірної свинини та червоного перцю</p><p></p><p>Готові до споживання, в їстівній оболонці. Упаковані в захисному середовищі.</p><p>Термін придатності в газовому середовищі – 90 діб при температурі від +2˚С до +25˚С і відносній вологості повітря від 75% до 78%. Після відкриття упаковки спожити протягом 2 діб.</p>",https://static.wixstatic.com/media/145cef_ea4e367df5254afdb6ae89ceac0242ae~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,50,50,Natole store,99cc95a4-6bac-cae5-edda-bac009058beb,true,new,,,50.00 g,1.00 kg,,
70592214-8dac-6d37-70ad-72422b859c32,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81-one-bite-hot-spicy-50%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабанос ONE BITE HOT&SPICY 40г,instock,"<p>HOT & SPICY</p><p></p><p>Зі свинини зі смаком гострого перцю чилі</p><p></p><p>Готові до споживання, в їстівній оболонці. Упаковані в захисному середовищі.</p><p>Термін придатності в газовому середовищі – 90 діб при температурі від +2˚С до +25˚С і відносній вологості повітря від 75% до 78%. Після відкриття упаковки спожити протягом 2 діб.</p>",https://static.wixstatic.com/media/145cef_a362a84f9ec243e9a520c2a566705183~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,50,50,Natole store,70592214-8dac-6d37-70ad-72422b859c32,true,new,,,50.00 g,1.00 kg,,
486a3cd3-801f-9f78-545c-e794fdb01d9d,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81-one-bite-original-50%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабанос ONE BITE ORIGINAL 40г,instock,"<p>ORIGINAL</p><p></p><p>З добірної свинини</p><p></p><p>Готові до споживання, в їстівній оболонці. Упаковані в захисному середовищі.</p><p>Термін придатності в газовому середовищі – 90 діб при температурі від +2˚С до +25˚С і відносній вологості повітря від 75% до 78%. Після відкриття упаковки спожити протягом 2 діб.</p>",https://static.wixstatic.com/media/145cef_b9b336ef1bec4df986c0d9c8f6387bb4~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,50,50,Natole store,486a3cd3-801f-9f78-545c-e794fdb01d9d,true,new,,,50.00 g,1.00 kg,,
2c63df8f-858b-b2bc-befb-ad44bf8c0c61,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81-%D1%84%D1%80%D0%B0%D0%BD%D1%86%D1%83%D0%B7%D1%8C%D0%BA%D0%B8%D0%B9-%D0%B7-%D1%82%D1%80%D1%8E%D1%84%D0%B5%D0%BB%D0%B5%D0%BC-90%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабанос Французький з трюфелем 90г,instock,"<p>Ковбаски сирокопчені першого сорту.</p><p>“Французькі” - витончені та пікантні, з ароматом трюфелю. Ключовими перевагами продукту є вишуканий смак, компактна вага у 90 г, 100% м’ясна сировина, їстівна оболонка та тривалий термін зберігання (від 90 до 120 діб).</p><p>Оболонка: їстівна</p><p>Після відкриття упаковки вжити протягом 48 годин при дотриманні умов зберігання, але не пізніше кінцевої дати споживання.</p>",https://static.wixstatic.com/media/145cef_87ef369455ef468eab4bb9cb3f4df1c9~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,67,67,Natole store,2c63df8f-858b-b2bc-befb-ad44bf8c0c61,true,new,,,90.00 g,1.00 kg,,
00371,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81%D0%B8-%D0%B0%D0%B2%D1%81%D1%82%D1%80%D1%96%D0%B9%D1%81%D1%8C%D0%BA%D1%96-%D0%BF%D1%80%D1%8F%D0%BD%D1%96-90%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабаноси Австрійські пряні 90г,instock,"<p>Ковбаски сирокопчені першого сорту,</p><p>«Австрійські» - файні, пряні, з ягідними нотами. Ключовими перевагами продукту є вишуканий смак, компактна вага у 90 г, 100% м’ясна сировина, їстівна оболонка та тривалий термін зберігання (від 90 до 120 діб).</p><p>Оболонка: їстівна.</p><p>Після відкриття упаковки вжити протягом 48 годин при дотриманні умов зберігання, але не пізніше кінцевої дати споживання.</p>",https://static.wixstatic.com/media/145cef_abd784265c0d48959be7f9c6869805d7~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,67,67,Natole store,00371,true,new,,,90.00 g,1.00 kg,,
00372,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81%D0%B8-%D1%96%D1%81%D0%BF%D0%B0%D0%BD%D1%81%D1%8C%D0%BA%D1%96-%D0%B3%D0%BE%D1%81%D1%82%D1%80%D1%96-90%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабаноси Іспанські гострі 90г,instock,"<p>Ковбаски сирокопчені першого сорту.</p><p>“Іспанські” - спекотні та гострі, ідеальні до прохолодних напоїв. Ключовими перевагами продукту є вишуканий смак, компактна вага у 90 г, 100% м’ясна сировина, їстівна оболонка та тривалий термін зберігання (від 90 до 120 діб).</p><p>Оболонка: їстівна.</p><p>Після відкриття упаковки вжити протягом 48 годин при дотриманні умов зберігання, але не пізніше кінцевої дати споживання.</p>",https://static.wixstatic.com/media/145cef_75a5071724c949a6bc303647af48867b~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,67,67,Natole store,00372,true,new,,,90.00 g,1.00 kg,,
eee27cb0-31ca-c7e2-58c2-418f2241ef3b,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81%D0%B8-%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B0-%D0%BA%D0%BB%D0%B0%D1%81%D0%B8%D0%BA-280%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабаноси Україна класик 210,instock,<p>Кабаноси Чикенzzz Класік це ковбаски з приправами. Без барвників та підсилювачів смаку. Підходить до алкогольних напоїв. Зручний та смачний варіант для перекушування</p>,https://static.wixstatic.com/media/145cef_b661f552f6da427fa0d14ff9b5c25776~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,156,156,Natole store,eee27cb0-31ca-c7e2-58c2-418f2241ef3b,true,new,,,280.00 g,1.00 kg,,
3c18a7a8-774d-a927-bc71-8d5d3772d541,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81%D0%B8-%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B0-%D0%BF%D0%B5%D1%80%D0%B5%D1%86%D1%8C-70%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабаноси Україна перець 70г,instock,<p>Кабаноси Чикенzzz Пері Пері це гострі ковбаски з приправами. Без барвників та підсилювачів смаку. Підходить до алкогольних напоїв. Зручний та смачний варіант для перекушування. Фасування 70г.</p>,https://static.wixstatic.com/media/145cef_edf45a2d1d0c43cd94b082723445046f~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,59,59,Natole store,3c18a7a8-774d-a927-bc71-8d5d3772d541,true,new,,,70.00 g,1.00 kg,,
91582bf9-8ad6-1ffc-ca3a-522cce39eca9,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81%D0%B8-%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B0-%D0%BF%D0%B5%D1%80%D0%B5%D1%86%D1%8C-280%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабаноси Україна перець 210 г,instock,<p>Кабаноси Чикенzzz Пері Пері це гострі ковбаски з приправами. Без барвників та підсилювачів смаку. Підходить до алкогольних напоїв. Зручний та смачний варіант для перекушування</p>,https://static.wixstatic.com/media/145cef_5deb016d740f466fbd564962d599e342~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,156,156,Natole store,91582bf9-8ad6-1ffc-ca3a-522cce39eca9,true,new,,,280.00 g,1.00 kg,,
00390,https://www.natole.store/product-page/%D0%BA%D0%BE%D0%B2%D0%B1%D0%B0%D1%81%D0%B0-%D1%81-%D0%BA-%D0%BC%D0%B0%D1%85%D0%B0%D0%BD-75%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Ковбаса с/к ""Махан"" 75г",instock,"<p>Ковбаса Махан, відрізняється делікатним смаком, який визначає конина, твердою пружною структурою і в той же час приємно тане в роті. Ковбаса махан має характерний вигляд, пружну щільність і зріз. Якісний махан майже чорного кольору з вираженим рубіновим відтінком, добре видним на просвіт. Складається з цільних шматків м'яса і великих шматочків жиру. Нарізка 75г.</p>",https://static.wixstatic.com/media/145cef_5bcbabd848934d2c9dde2c5dfe1320c4~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,57,57,Natole store,00390,true,new,,,75.00 g,1.00 kg,,
2730fa8c-52ce-aa76-2673-3e1c2bb83b14,https://www.natole.store/product-page/%D0%BA%D0%BE%D0%B2%D0%B1%D0%B0%D1%81%D0%BA%D0%B8-%D0%BC%D0%B0%D0%B4%D1%8C%D1%8F%D1%80%D0%B8%D0%BA%D0%B8-100%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Ковбаски Мад'ярики 100г,instock,,https://static.wixstatic.com/media/145cef_8a8b2e0ede58459999418fb7c3ce1b67~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,72,72,Natole store,2730fa8c-52ce-aa76-2673-3e1c2bb83b14,true,new,,,,,,
