id	title	description	availability	inventory	condition	price	sale_price	link	image_link	brand	item_group_id	product_type	google_product_category	custom_label_0	custom_label_1
452411002751	"Рахат-лукум ""Султан гранат с фундуком"" Amanti 2кг."	Рахат-лукум – старинная восточная сладость, нежное лакомство. Традиционный рахат-лукум (от турецкого rahat-lokum – «удобный кусочек») производится в виде квадратов со стороной в один см, щедро присыпанных сахарной пудрой. Консистенцию рахат-лукума можно определить как мягкое желе, она плотная и тягучая, вязкая. Цвет рахат-лукума зависит от добавок, которыми служат фруктовые соки и пюре, эссенция из лепестков роз. Внутри рахат-лукума могут быть орехи – миндаль, фисташки, арахис, кокос и др. Состав и полезные свойства рахат-лукума В составе натурального рахат-лукума содержатся сахар, патока и крахмал, фруктовый сок или пюре, как дополнение используются цукаты, орехи, кокосовая стружка. Продукт содержит пектин, который способствует выведению из организма токсинов и понижению уровня «плохого» холестерина в крови (calorizator). Продукты, богатые пектином, стимулируют деятельность пищеварительного тракта, нормализуя перистальтику кишечника. Виды рахат-лукума Рахат-лукум производят в форме:  Кубиков; Рулетов; Различных животных; Цельного параллелепипеда; 	in stock	999	new	299.00 UAH		https://smartfood.org.ua/eastsweets/tproduct/320927762-452411002751-rahat-lukum-sultan-granat-s-fundukom-ama	https://static.tildacdn.com/tild6261-6538-4565-a365-383633373464/2936270866_w700_h500.jpg	Dilillo	452411002751	Восточные сладости	6785	ad	
577482582181	Огурцы бочковые - 2кг	Огурцы бочковые, ведерко, Украина	in stock	999	new	189.00 UAH		https://smartfood.org.ua/pickles/tproduct/320931048-756980666471-ogurtsi-bochkovie?editionuid=577482582181	https://static.tildacdn.com/tild3638-3332-4033-b638-363764316363/images.jpg	Food Store	756980666471	Соления	430	ad	
715486552051	Рахат-лукум фруктовый ассорти роллы 1,5кг	Рахат-лукум фруктовый ассорти роллы, коробка 1,5кг	in stock	999	new	249.00 UAH		https://smartfood.org.ua/eastsweets/tproduct/320927762-715486552051-rahat-lukum-fruktovii-assorti-rolli-15kg	https://static.tildacdn.com/tild3662-6232-4233-a539-313564303866/3055296243_w640_h640.jpg	Dilillo	715486552051	Восточные сладости	6785	ad	
630773628811	"Рахат-лукум ""Султан ганат с кешью"" Amanti 1,5кг"	"Рахат-лукум ""Султан ганат с кешью"" Amanti 1,5кг из Турции"	in stock	999	new	249.00 UAH		https://smartfood.org.ua/eastsweets/tproduct/320927762-630773628811-rahat-lukum-sultan-ganat-s-keshyu-amanti	https://static.tildacdn.com/tild3066-3763-4761-b734-356533613562/120Rahat20lukum20Sul.jpg	Dilillo	630773628811	Восточные сладости	6785	ad	
181886115421	Рахат-лукум Султан ассорти с орехами 1,5кг.	Рахат-лукум ассорти с орехами 1,5кг.	in stock	999	new	249.00 UAH		https://smartfood.org.ua/eastsweets/tproduct/320927762-181886115421-rahat-lukum-sultan-assorti-s-orehami-15k	https://static.tildacdn.com/tild3236-3938-4535-b665-346166616535/2709890278_w640_h640.jpg	Dilillo	181886115421	Восточные сладости	6785	ad	
871196458181	Клубника сушеная, вяленая, цукат без сахара Amanti 500 г	Клубника сушеная, вяленая, цукат без сахара Amanti 500 г Турция.	in stock	999	new	249.00 UAH		https://smartfood.org.ua/driedfruits/tproduct/320927450-871196458181-klubnika-sushenaya-vyalenaya-tsukat-bez	https://static.tildacdn.com/tild3235-6230-4365-a338-613461313636/3591466866_w640_h640.jpg	Amanti	871196458181	Сухофрукты и цукаты	1755	ad	
161297435451	Груша сушеная, вяленая, цукат без сахара Amanti 500 г	Груша сушеная, вяленая, цукат без сахара Amanti 500 г Турция.	in stock	999	new	249.00 UAH		https://smartfood.org.ua/driedfruits/tproduct/320927450-161297435451-grusha-sushenaya-vyalenaya-tsukat-bez-sa	https://static.tildacdn.com/tild3466-6638-4138-a432-643735633230/grusha-amanti1-600x6.jpg	Amanti	161297435451	Сухофрукты и цукаты	1755	ad	
189491768351	Персик сушеный, вяленый, цукат без сахара Amanti 500 г	Персик сушеный, вяленый, цукат без сахара Amanti 500 г Турция.	in stock	999	new	249.00 UAH		https://smartfood.org.ua/driedfruits/tproduct/320927450-189491768351-persik-sushenii-vyalenii-tsukat-bez-saha	https://static.tildacdn.com/tild3463-3535-4263-b039-373236656636/3323989785_w640_h640.jpg	Amanti	189491768351	Сухофрукты и цукаты	1755	ad	
835753856391	Папайя сушеная натуральная Premium King без сахара 500г	Папайя сушеная натуральная Premium King без сахара 500г Вьетнам	in stock	999	new	331.00 UAH		https://smartfood.org.ua/driedfruits/tproduct/320927450-835753856391-papaiya-sushenaya-naturalnaya-premium-ki	https://static.tildacdn.com/tild6438-6435-4262-b430-663066666532/9.jpg	OLMISH	835753856391	Сухофрукты и цукаты	1755	ad	
739860143161	Оливковое масло Monini Classico extra vergine di oliva 1л.	Оливковое масло Monini Classico extra vergine di oliva 1л. ж\б Италия	in stock	999	new	299.00 UAH		https://smartfood.org.ua/oil/tproduct/320929475-739860143161-olivkovoe-maslo-monini-classico-extra-ve	https://static.tildacdn.com/tild3136-3138-4139-a466-333039613230/2885392549_w640_h640.jpg	Monini	739860143161	Масло	5827	ad	
460308850711	Рахат-Лукум премиум Sahinoglu 300г	Рахат-Лукум премиум Sahinoglu 300г из Турции	in stock	999	new	219.00 UAH		https://smartfood.org.ua/eastsweets/tproduct/320927762-460308850711-rahat-lukum-premium-sahinoglu-300g	https://static.tildacdn.com/tild3261-3262-4432-a331-383463303865/218927856.jpg	Sahinoglu	460308850711	Восточные сладости	6785	ad	
747392562981	Кабаносы, колбаски без консервантов 1кг.	Кабаносы, колбаски без консервантов 1000 г из Польши	in stock	999	new	429.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-747392562981-kabanosi-kolbaski-bez-konservantov-1kg	https://static.tildacdn.com/tild3632-3239-4361-b135-393762636531/663023807_w640_h640_.jpg	Opalanka	747392562981	Снеки	423	ad	snacks
884555575301	Соус Barilla al Amatriciana с беконом 400 г	Соус Barilla al Amatriciana с беконом 400 г из Италии	in stock	999	new	123.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-884555575301-sous-barilla-al-amatriciana-s-bekonom-40	https://static.tildacdn.com/tild3432-6635-4831-b366-633832316537/sous-dlya-pasty-bari.jpg	Barilla Alimentare	884555575301	Соусы	427	free	
197152240981	Соус Barilla Pomodoro 400 г	Соус Barilla Pomodoro 400 г из Италии	in stock	999	new	110.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-197152240981-sous-barilla-pomodoro-400-g	https://static.tildacdn.com/tild3235-3161-4465-b538-636639316336/289887e9249bb71a964a.jpg	Barilla Alimentare	197152240981	Соусы	427	free	
402388705951	Оливки/маслины черные Olivis без косточки 4200 г	Оливки/маслины черные Olivis без косточки 4200 г из Египта!	in stock	999	new	524.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-402388705951-olivkimaslini-chernie-olivis-bez-kostoch	https://static.tildacdn.com/tild3633-6537-4534-a535-373464373463/3000764771_w640_h640.jpg	Toredo	402388705951	Консервация, консервы	5811	free	
657919381541	Самаркандская Узбекская халва молочная 500г.	Самаркандская Узбекская халва молочная 500г. Украина	in stock	999	new	103.00 UAH		https://smartfood.org.ua/eastsweets/tproduct/320927762-657919381541-samarkandskaya-uzbekskaya-halva-molochna	https://static.tildacdn.com/tild6661-6263-4262-b062-353732333434/khalva-uzbekskaya-mo.jpg	smartfood.org.ua	657919381541	Восточные сладости	6785	ad	
834324639061	Соус Дресинг, заправка для салата Kania Naturel 500г	Соус Дресинг, заправка для салата Kania Naturel 500г Нидерланды	in stock	999	new	129.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-834324639061-sous-dresing-zapravka-dlya-salata-kania	https://static.tildacdn.com/tild3562-6465-4931-b866-306636363833/sous-dresing-kania-n.jpg	Kania	834324639061	Соусы	427	free	
195045317261	"Драже арахиса в кунжуте ""Микс"" Amanti 2,5кг."	"Драже арахиса в кунжуте ""Микс"" Amanti 2,5кг. Фасовка - ящик"	in stock	999	new	419.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-195045317261-drazhe-arahisa-v-kunzhute-miks-amanti-25	https://static.tildacdn.com/tild3930-3138-4339-b835-333231633031/3104103656_w640_h640.jpg	Amanti	195045317261	Шоколад и Сладости	4748	free	
774199744781	Конфеты чернослив глазированный 1кг Amanti	Конфеты чернослив глазированный&nbsp;1кг Amanti, ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-774199744781-konfeti-chernosliv-glazirovannii-1kg-ama	https://static.tildacdn.com/tild6163-3138-4133-a362-643731316533/2014680423_w600_h600.jpg	Amanti	774199744781	Шоколад и Сладости	4748	free	
633730763271	Конфеты чернослив с фундуком глазированный 1кг Amanti	Конфеты чернослив с фундуком глазированный 1кг Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-633730763271-konfeti-chernosliv-s-fundukom-glazirovan	https://static.tildacdn.com/tild3135-3866-4562-b737-386464656638/2706106236_tsukerki-.jpg	Amanti	633730763271	Шоколад и Сладости	4748	free	
410866382271	Конфеты чернослив с лесным орехом глазированный 1кг Amanti	Конфеты чернослив с лесным орехом глазированный 1кг Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-410866382271-konfeti-chernosliv-s-lesnim-orehom-glazi	https://static.tildacdn.com/tild3964-3336-4638-a332-366638353162/2188425089_konfety-c.jpg	Amanti	410866382271	Шоколад и Сладости	4748	free	
314825337981	Конфеты чернослив с гецким/волосским орехом глазированный 1кг Amanti	Конфеты чернослив с гецким/волосским орехом глазированный 1кг Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-314825337981-konfeti-chernosliv-s-getskimvolosskim-or	https://static.tildacdn.com/tild3137-6532-4032-a633-633637366332/2853122927_konfety-a.jpg	Amanti	314825337981	Шоколад и Сладости	4748	free	
691921859561	Конфеты чернослив с миндалем глазированный 1кг Amanti	Конфеты чернослив с миндалем глазированный 1кг Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-691921859561-konfeti-chernosliv-s-mindalem-glazirovan	https://static.tildacdn.com/tild6464-3134-4939-b866-636138653430/chornosliv-e16195127.jpg	Amanti	691921859561	Шоколад и Сладости	4748	free	
774228428571	Конфеты чернослив с курагой и грецким орехом глазированный 1кг Amanti	Конфеты чернослив с курагой и грецким орехом глазированный 1кг Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-774228428571-konfeti-chernosliv-s-kuragoi-i-gretskim	https://static.tildacdn.com/tild3236-6636-4337-a138-656261333231/2102297784_konfety-c.jpg	Amanti	774228428571	Шоколад и Сладости	4748	free	
933427872051	Конфеты Курага с гецким орехом глазированные 1кг Amanti	Конфеты Курага с гецким орехом глазированные 1кг Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-933427872051-konfeti-kuraga-s-getskim-orehom-glazirov	https://static.tildacdn.com/tild3564-6239-4762-b732-323666383631/kuraga-amanti.jpg	Amanti	933427872051	Шоколад и Сладости	4748	free	
765510214801	Конфеты Груша с гецким орехом в шоколаде 1кг Amanti	Конфеты Груша с гецким орехом в шоколаде 1кг Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-765510214801-konfeti-grusha-s-getskim-orehom-v-shokol	https://static.tildacdn.com/tild3461-3636-4536-a530-643035613666/1604393050686159.jpg	Amanti	765510214801	Шоколад и Сладости	4748	free	
831725645131	Конфеты Дыня с гецким орехом в шоколаде 1кг Amanti	Конфеты Дыня с гецким орехом в шоколаде 1кг Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-831725645131-konfeti-dinya-s-getskim-orehom-v-shokola	https://static.tildacdn.com/tild6536-6461-4533-a433-636330393833/2188430106_konfety-d.jpg	Amanti	831725645131	Шоколад и Сладости	4748	free	
441172834781	Конфеты Персик с гецким орехом в шоколаде 1кг Amanti	Конфеты Персик с гецким орехом в шоколаде 1кг Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-441172834781-konfeti-persik-s-getskim-orehom-v-shokol	https://static.tildacdn.com/tild3165-6335-4666-a634-663330656364/2102219229_konfety-p.jpg	Amanti	441172834781	Шоколад и Сладости	4748	free	
468270715921	Конфеты Инжир с гецким орехом в шоколаде 1кг Amanti	Конфеты Инжир с гецким орехом в шоколаде 1кг Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-468270715921-konfeti-inzhir-s-getskim-orehom-v-shokol	https://static.tildacdn.com/tild6463-3063-4636-b730-383433356532/2222430239_konfety-a.jpg	Amanti	468270715921	Шоколад и Сладости	4748	free	
113643243841	Конфеты Вяленый банан 1кг. Amanti	Конфеты Вяленый банан 1кг. Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-113643243841-konfeti-vyalenii-banan-1kg-amanti	https://static.tildacdn.com/tild6237-3038-4934-b865-636163386230/2190992786_konfety-v.jpg	Amanti	113643243841	Шоколад и Сладости	4748	free	
555194821001	Конфеты Ассорти 1кг. Amanti	Конфеты Ассорти 1кг. Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-555194821001-konfeti-assorti-1kg-amanti	https://static.tildacdn.com/tild3331-3934-4163-a635-663166396633/19589424.jpg	Amanti	555194821001	Шоколад и Сладости	4748	free	
396940324981	Конфеты гейпфрутовые 1кг Amanti	Конфеты гейпфрутовые 1кг Amantii ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-396940324981-konfeti-geipfrutovie-1kg-amanti	https://static.tildacdn.com/tild3663-6338-4630-b835-376535633132/D0BAD0BED0BDD184D0B5.jpg	Amanti	396940324981	Шоколад и Сладости	4748	free	
515297600811	"Конфеты Amanti ""Грильяж Арахис Classic"" 1кг"	"Конфеты Amanti ""Грильяж Арахис Classic"" 1кг ящик"	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-515297600811-konfeti-amanti-grilyazh-arahis-classic-1	https://static.tildacdn.com/tild3032-6431-4037-a565-323365376363/2699469151_konfety-a.jpg	Amanti	515297600811	Шоколад и Сладости	4748	free	
972563472541	"Конфеты Amanti ""Грильяж Мультизлаковый молочный "" 1кг"	"Конфеты Amanti ""Грильяж Мультизлаковый молочный "" 1кг ящик"	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-972563472541-konfeti-amanti-grilyazh-multizlakovii-mo	https://static.tildacdn.com/tild6663-3466-4365-b232-366263623765/2691452953_w640_h640.jpg	Amanti	972563472541	Шоколад и Сладости	4748	free	
759987266491	"Конфеты Amanti ""Мохито"" 1кг"	"Конфеты Amanti ""Мохито"" 1кг ящик"	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-759987266491-konfeti-amanti-mohito-1kg	https://static.tildacdn.com/tild3337-3362-4565-b066-386465633466/2686163965_konfety-m.jpg	Amanti	759987266491	Шоколад и Сладости	4748	free	
317241352341	Конфеты Клубничный микс 1кг. Amanti	Конфеты Клубничный микс 1кг. Amanti ящик	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-317241352341-konfeti-klubnichnii-miks-1kg-amanti	https://static.tildacdn.com/tild3466-3339-4336-a266-643466316564/2706106237_konfety-a.jpg	Amanti	317241352341	Шоколад и Сладости	4748	free	
878451518671	"Конфеты Amanti ""ЧЕРНОСМОРОДИНОВАЯ МАГИЯ"" 1кг"	"Конфеты Amanti ""ЧЕРНОСМОРОДИНОВАЯ МАГИЯ"" 1кг ящик"	in stock	999	new	265.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-878451518671-konfeti-amanti-chernosmorodinovaya-magiy	https://static.tildacdn.com/tild3230-3237-4138-b232-363231653461/smorodina-e161951189.jpg	Amanti	878451518671	Шоколад и Сладости	4748	free	
208862023911	Рахат Лукум ролл АТОМ Sahinoglu 500г	Рахат Лукум ролл АТОМ Sahinoglu 500г из Турции	in stock	999	new	351.00 UAH		https://smartfood.org.ua/eastsweets/tproduct/320927762-208862023911-rahat-lukum-roll-atom-sahinoglu-500g	https://static.tildacdn.com/tild3761-3830-4032-a130-356231303838/premium-rahat-1jpg-1.jpg	Sahinoglu	208862023911	Восточные сладости	6785	ad	
740595760131	Семга сушеная/вяленая снек к пиву 0,5кг.	Семга сушеная/вяленая, закуска, снек к пиву#nbsp;0,5 кг.	in stock	999	new	449.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-740595760131-semga-sushenayavyalenaya-snek-k-pivu-05k	https://static.tildacdn.com/tild6262-3432-4463-a166-376331623432/403.jpg	smartfood.org.ua	740595760131	Снеки	423	ad	snacks
505074554531	Пелеты (картофельные чипсы) с вкусом сыра 1кг.	Пелеты (картофельные чипсы) с вкусом сыра 1кг. Украина	in stock	999	new	230.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-505074554531-peleti-kartofelnie-chipsi-s-vkusom-sira	https://static.tildacdn.com/tild3437-6466-4537-b238-646439613834/QYj2EEYwHGLIPMRv6l2k.jpg	smartfood.org.ua	505074554531	Снеки	423	ad	snacks
153118788181	Кольца кальмара с перцем 1кг.	Кольца кальмара с перцем снек 1кг. фасовка	in stock	999	new	892.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-153118788181-koltsa-kalmara-s-pertsem-1kg	https://static.tildacdn.com/tild3962-3662-4837-b737-323330636139/mega1614476661SNCPSG.jpg	smartfood.org.ua	153118788181	Снеки	423	ad	snacks
222678520121	Кальмар паутинка (закуска к пиву, снек ) 1 кг.	Кальмар паутинка (закуска к пиву, снек ) 1 кг. Китай	in stock	999	new	934.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-222678520121-kalmar-pautinka-zakuska-k-pivu-snek-1-kg	https://static.tildacdn.com/tild6136-3266-4234-b233-313738333434/aHR0cHM6Ly9zYmVybWFy.jpg	smartfood.org.ua	222678520121	Снеки	423	ad	snacks
358217979751	Кальмар Перуанский Чили 1кг	Кальмар Перуанский Чили 1 кг. Вьетнам	in stock	999	new	776.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-358217979751-kalmar-peruanskii-chili-1kg	https://static.tildacdn.com/tild3130-6637-4132-a130-616565653438/6582b6d552f143d9b5f9.jpg	smartfood.org.ua	358217979751	Снеки	423	ad	snacks
601854973961	Кальмар кубики снек 1кг	Кальмар кубики снек 1 кг. Вьетнам	in stock	999	new	818.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-601854973961-kalmar-kubiki-snek-1kg	https://static.tildacdn.com/tild3264-3161-4536-b161-313064346132/snek_rybnyy_kalmar_k.png	smartfood.org.ua	601854973961	Снеки	423	ad	snacks
336875533451	Стружка кальмара по шанхайски в кунжуте 1кг.	Стружка кальмара по шанхайски в кунжуте 1кг. Вьетнам	in stock	999	new	892.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-336875533451-struzhka-kalmara-po-shanhaiski-v-kunzhut	https://static.tildacdn.com/tild3038-6561-4431-b963-626161613132/kalmar-po-shanhajski.jpg	smartfood.org.ua	336875533451	Снеки	423	ad	snacks
639102844571	Конина вяленая, сушеная, (мясные чипсы, джерк, бастурма) 500г	Конина вяленая, сушеная (мясные чипсы, джерк, бастурма) 500г Украина	in stock	999	new	499.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-639102844571-konina-vyalenaya-sushenaya-myasnie-chips	https://static.tildacdn.com/tild6437-3036-4562-b865-643335393363/snek-konina-jerky-k-.jpg	smartfood.org.ua	639102844571	Снеки	423	ad	snacks
198151264371	Крабовые полосы, снек 1кг	Крабовые полосы, снек 1кг. Вьетнам	in stock	999	new	913.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-198151264371-krabovie-polosi-snek-1kg	https://static.tildacdn.com/tild6261-6163-4732-b232-336237353237/NSQsJHSood04wus6tqYR.jpg	smartfood.org.ua	198151264371	Снеки	423	ad	snacks
597296911781	Кольца осьминога, снек к пиву 1кг	Кольца осьминога, снек к пиву 1кг. Вьетнам	in stock	999	new	829.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-597296911781-koltsa-osminoga-snek-k-pivu-1kg	https://static.tildacdn.com/tild3532-6433-4239-b131-333663366534/CvyTMG408riemrAgR2-9.jpg	smartfood.org.ua	597296911781	Снеки	423	ad	snacks
630759250471	Креветка сушеная большая, снек 1кг	Креветка сушеная большая, снек 1кг. фасовка, Вьетнам	in stock	999	new	999.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-630759250471-krevetka-sushenaya-bolshaya-snek-1kg	https://static.tildacdn.com/tild6335-3266-4661-b734-393864633663/krevetka-sush-smetan.jpg	smartfood.org.ua	630759250471	Снеки	423	ad	snacks
142153154811	Тригла солено - сушеная, снек к пиву 1кг.	Тригла солено - сушеная, снек к пиву 1кг. Вьетнам	in stock	999	new	892.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-142153154811-trigla-soleno-sushenaya-snek-k-pivu-1kg	https://static.tildacdn.com/tild3735-6239-4631-a130-643666333838/yantarni-polosatik.png	smartfood.org.ua	142153154811	Снеки	423	ad	snacks
450246168351	Кольца кальмара снек к пиву 1кг.	Кольца кальмара снек к пиву 1кг. фасовка	in stock	999	new	881.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-450246168351-koltsa-kalmara-snek-k-pivu-1kg	https://static.tildacdn.com/tild6362-3064-4037-a261-323732353139/6008034137.jpg	smartfood.org.ua	450246168351	Снеки	423	ad	snacks
125353934401	Спинка трески вяленая, сушеная, снек к пиву 1кг	Спинка трески вяленая, сушеная, снек к пиву 1кг.&nbsp; Вьетнам	in stock	999	new	799.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-125353934401-spinka-treski-vyalenaya-sushenaya-snek-k	https://static.tildacdn.com/tild6330-6437-4461-a630-333036633632/2989046416_w640_h640.jpg	smartfood.org.ua	125353934401	Снеки	423	ad	snacks
568405141661	Жареная кукуруза с медом и горчицей, снек к пиву 1кг	Жареная кукуруза с медом и горчицей, снек к пиву 1кг фасовка	in stock	999	new	247.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-568405141661-zharenaya-kukuruza-s-medom-i-gorchitsei	https://static.tildacdn.com/tild6336-6432-4334-b466-616265333238/kukuruza-zharenaya-b.jpg	smartfood.org.ua	568405141661	Снеки	423	ad	snacks
158653588241	Жареная кукуруза со вкусом барбекю, снек к пиву 1кг	Жареная кукуруза со вкусом барбекю, снек к пиву 1кг фасовка	in stock	999	new	247.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-158653588241-zharenaya-kukuruza-so-vkusom-barbekyu-sn	https://static.tildacdn.com/tild3635-3830-4938-b438-656165383431/4279feb4a0339af8010e.png	smartfood.org.ua	158653588241	Снеки	423	ad	snacks
491825121291	Жареная кукуруза со вкусом сыра, снек к пиву 1кг	Жареная кукуруза со вкусом сыра, снек к пиву 1кг фасовка	in stock	999	new	242.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-491825121291-zharenaya-kukuruza-so-vkusom-sira-snek-k	https://static.tildacdn.com/tild3535-3937-4939-a564-663332626435/11605020971SNCPSG10o.jpg	smartfood.org.ua	491825121291	Снеки	423	ad	snacks
234716011571	Карнации свино-говяжьи закуска к пиву, снек 500г	Карнации свино-говяжьи закуска к пиву, снек 500г Украина	in stock	999	new	389.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-234716011571-karnatsii-svino-govyazhi-zakuska-k-pivu	https://static.tildacdn.com/stor3466-6530-4238-b962-623661336438/38274224.jpg	smartfood.org.ua	234716011571	Снеки	423	ad	snacks
338174130471	Карнации куриные, закуска к пиву, снек 500г	Карнации куриные закуска к пиву, снек 500г Украина	in stock	999	new	375.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-338174130471-karnatsii-kurinie-zakuska-k-pivu-snek-50	https://static.tildacdn.com/tild6339-3834-4831-b430-343631643730/0ca87985fba31f948aed.png	smartfood.org.ua	338174130471	Снеки	423	ad	snacks
897474290061	Лакедра сушеная/вяленая снек к пиву 1кг.	Лакедра сушеная/вяленая снек к пиву 1кг. Украина	in stock	999	new	799.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-897474290061-lakedra-sushenayavyalenaya-snek-k-pivu-1	https://static.tildacdn.com/tild3933-3133-4038-b063-363566336136/ajNdjbjTHt-e6BjEBiMB.jpg	smartfood.org.ua	897474290061	Снеки	423	ad	snacks
997399869481	Козинаки семечка подсолнечника Amanti 1кг.	Козинаки семечка подсолнечника Amanti 1кг.#nbsp; Фасовка - ящик	in stock	999	new	259.00 UAH		https://smartfood.org.ua/eastsweets/tproduct/320927762-997399869481-kozinaki-semechka-podsolnechnika-amanti	https://static.tildacdn.com/tild3964-6434-4361-b833-356437643132/uf_site_products_10_.jpg	Amanti	997399869481	Восточные сладости	6785	ad	
856944615491	Козинаки кунжут Amanti 1кг.	Козинаки кунжут Amanti 1кг.#nbsp;Фасовка - ящик	in stock	999	new	329.00 UAH		https://smartfood.org.ua/eastsweets/tproduct/320927762-856944615491-kozinaki-kunzhut-amanti-1kg	https://static.tildacdn.com/tild6331-3565-4636-a331-323133333337/uf_site_products_10_.jpg	Amanti	856944615491	Восточные сладости	6785	ad	
632986202631	Кольца осьминога чили, снек к пиву 1кг	Кольца осьминога чили, снек к пиву 1кг. Вьетнам	in stock	999	new	881.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-632986202631-koltsa-osminoga-chili-snek-k-pivu-1kg	https://static.tildacdn.com/tild6233-3539-4235-b865-643739343664/osminog_perec2.jpg	smartfood.org.ua	632986202631	Снеки	423	ad	snacks
114082354111	"Кальмар Перуанский ""Хот Тейст"" 1кг."	"Кальмар Перуанский ""Хот Тейст"" 1кг. Вьетнам"	in stock	999	new	829.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-114082354111-kalmar-peruanskii-hot-teist-1kg	https://static.tildacdn.com/tild6166-6430-4166-b330-373863363038/jpg.jpg	smartfood.org.ua	114082354111	Снеки	423	ad	snacks
247802814301	"Арахис ""Крисперс бекон"" жареный в оболочке 1 кг."	"Арахис ""Крисперс бекон"" жареный в оболочке 1кг. Украина"	in stock	999	new	209.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-247802814301-arahis-krispers-bekon-zharenii-v-oboloch	https://static.tildacdn.com/tild6436-3431-4132-a436-366635636434/c813b8d93ee0ba7530a6.png	smartfood.org.ua	247802814301	Снеки	423	ad	snacks
643232818461	"Арахис ""Крисперс с сыром"" жареный в оболочке 1 кг."	"Арахис ""Крисперс с сыром"" жареный в оболочке 1кг. Украина"	in stock	999	new	209.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-643232818461-arahis-krispers-s-sirom-zharenii-v-obolo	https://static.tildacdn.com/tild3837-6537-4066-b932-366263366661/0a42d8bf3c93413e8eee.png	smartfood.org.ua	643232818461	Снеки	423	ad	snacks
